role,coordinate_id,task,framework,public_slot,selected_sessions_per_class,class0_median_request_relative_ns,class1_median_request_relative_ns,class1_minus_class0_request_relative_ns,class0_median_response_send_relative_ns,class1_median_response_send_relative_ns,class1_minus_class0_response_send_relative_ns,class0_median_request_response_latency_ns,class1_median_request_response_latency_ns,class1_minus_class0_request_response_latency_ns
POST_OUTCOME_DEVELOPMENT_DIAGNOSTIC,P10-T9-MS,T9,Microsoft Agent Framework,61,300,604623703.5,604655013.0,31309.5,605834718.5,605924408.5,89690.0,1215736.5,1202509.0,-13227.5
POST_OUTCOME_DEVELOPMENT_DIAGNOSTIC,P10-T9-MS,T9,Microsoft Agent Framework,62,300,614712565.0,614744774.0,32209.0,615940127.0,615988386.5,48259.5,1218034.0,1210594.0,-7440.0
POST_OUTCOME_DEVELOPMENT_DIAGNOSTIC,P10-T9-MS,T9,Microsoft Agent Framework,63,300,624773343.5,624796998.0,23654.5,626008098.5,626047130.5,39032.0,1195383.5,1201122.5,5739.0
POST_OUTCOME_DEVELOPMENT_DIAGNOSTIC,P10-T9-MS,T9,Microsoft Agent Framework,64,300,634920704.0,634925800.5,5096.5,636093799.0,636080624.5,-13174.5,1139769.0,1135885.5,-3883.5
POST_OUTCOME_DEVELOPMENT_DIAGNOSTIC,P10-T9-MS,T9,Microsoft Agent Framework,65,300,644977657.0,644946117.5,-31539.5,646211923.5,646238569.0,26645.5,1206389.0,1187104.0,-19285.0
POST_OUTCOME_DEVELOPMENT_DIAGNOSTIC,P10-T9-MS,T9,Microsoft Agent Framework,66,300,655064034.5,655137382.0,73347.5,656383643.5,656459708.5,76065.0,1285749.5,1282456.0,-3293.5
POST_OUTCOME_DEVELOPMENT_DIAGNOSTIC,P10-T9-MS,T9,Microsoft Agent Framework,67,300,665197738.0,665204452.0,6714.0,666483644.5,666572575.5,88931.0,1267805.0,1274415.0,6610.0
POST_OUTCOME_DEVELOPMENT_DIAGNOSTIC,P10-T9-MS,T9,Microsoft Agent Framework,68,300,675258870.0,675289655.5,30785.5,676516822.0,676502586.0,-14236.0,1166660.0,1144114.5,-22545.5
POST_OUTCOME_DEVELOPMENT_DIAGNOSTIC,P10-T9-MS,T9,Microsoft Agent Framework,69,300,685369926.0,685371587.0,1661.0,686657658.0,686712444.0,54786.0,1288870.5,1289668.5,798.0
POST_OUTCOME_DEVELOPMENT_DIAGNOSTIC,P10-T9-MS,T9,Microsoft Agent Framework,70,300,695412796.0,695433624.5,20828.5,696673199.5,696737637.5,64438.0,1266857.0,1279457.5,12600.5
POST_OUTCOME_DEVELOPMENT_DIAGNOSTIC,P10-T9-MS,T9,Microsoft Agent Framework,71,300,705474641.5,705543944.5,69303.0,706793610.5,706801094.5,7484.0,1268845.5,1245791.0,-23054.5
POST_OUTCOME_DEVELOPMENT_DIAGNOSTIC,P10-T9-MS,T9,Microsoft Agent Framework,72,300,715586966.0,715627403.5,40437.5,716805313.0,716875742.0,70429.0,1190677.0,1229507.5,38830.5
POST_OUTCOME_DEVELOPMENT_DIAGNOSTIC,P10-T9-MS,T9,Microsoft Agent Framework,73,300,725677036.0,725712373.0,35337.0,726920243.5,727021506.5,101263.0,1264631.0,1281407.0,16776.0
POST_OUTCOME_DEVELOPMENT_DIAGNOSTIC,P10-T9-MS,T9,Microsoft Agent Framework,74,300,735740295.5,735789782.0,49486.5,737047997.5,737098236.5,50239.0,1246613.0,1258716.0,12103.0
POST_OUTCOME_DEVELOPMENT_DIAGNOSTIC,P10-T9-MS,T9,Microsoft Agent Framework,75,300,745827929.0,745854110.0,26181.0,747149694.5,747192751.5,43057.0,1233481.0,1292022.0,58541.0
POST_OUTCOME_DEVELOPMENT_DIAGNOSTIC,P10-T9-MS,T9,Microsoft Agent Framework,76,300,755923505.0,755953179.0,29674.0,757118426.0,757222795.0,104369.0,1153365.5,1167510.5,14145.0
POST_OUTCOME_DEVELOPMENT_DIAGNOSTIC,P10-T9-MS,T9,Microsoft Agent Framework,77,300,765998830.0,766063506.5,64676.5,767303589.5,767468924.0,165334.5,1306088.5,1327849.0,21760.5
POST_OUTCOME_DEVELOPMENT_DIAGNOSTIC,P10-T9-MS,T9,Microsoft Agent Framework,78,300,776094774.5,776178250.5,83476.0,777387726.5,777519548.0,131821.5,1269973.0,1278078.5,8105.5
POST_OUTCOME_DEVELOPMENT_DIAGNOSTIC,P10-T9-MS,T9,Microsoft Agent Framework,79,300,786162138.5,786245022.0,82883.5,787521242.5,787596220.5,74978.0,1259470.0,1271515.0,12045.0
POST_OUTCOME_DEVELOPMENT_DIAGNOSTIC,P10-T9-MS,T9,Microsoft Agent Framework,80,300,796264541.5,796314444.5,49903.0,797498752.5,797522969.0,24216.5,1168313.0,1170234.0,1921.0
POST_OUTCOME_DEVELOPMENT_DIAGNOSTIC,P10-T9-MS,T9,Microsoft Agent Framework,81,300,806316886.5,806356239.0,39352.5,807650438.5,807722808.5,72370.0,1266487.0,1269694.0,3207.0
POST_OUTCOME_DEVELOPMENT_DIAGNOSTIC,P10-T9-MS,T9,Microsoft Agent Framework,82,300,816414359.0,816495005.5,80646.5,817747071.5,817777543.0,30471.5,1268407.0,1257542.0,-10865.0
POST_OUTCOME_DEVELOPMENT_DIAGNOSTIC,P10-T9-MS,T9,Microsoft Agent Framework,83,300,826495958.5,826604529.5,108571.0,827848857.0,827945092.0,96235.0,1301713.0,1297837.0,-3876.0
POST_OUTCOME_DEVELOPMENT_DIAGNOSTIC,P10-T9-MS,T9,Microsoft Agent Framework,84,300,836597179.5,836663676.5,66497.0,837839028.5,837899961.5,60933.0,1171000.5,1178976.5,7976.0
POST_OUTCOME_DEVELOPMENT_DIAGNOSTIC,P10-T9-MS,T9,Microsoft Agent Framework,85,300,846686448.5,846757774.0,71325.5,848019565.5,848030052.5,10487.0,1263475.0,1271164.0,7689.0
POST_OUTCOME_DEVELOPMENT_DIAGNOSTIC,P10-T9-MS,T9,Microsoft Agent Framework,86,300,856746960.5,856828801.5,81841.0,858094397.0,858161317.0,66920.0,1248972.5,1276347.5,27375.0
POST_OUTCOME_DEVELOPMENT_DIAGNOSTIC,P10-T9-MS,T9,Microsoft Agent Framework,87,300,866837429.5,866941627.5,104198.0,868141081.5,868235260.5,94179.0,1260567.5,1283360.5,22793.0
POST_OUTCOME_DEVELOPMENT_DIAGNOSTIC,P10-T9-MS,T9,Microsoft Agent Framework,88,300,876947910.0,877003846.5,55936.5,878232842.0,878304930.5,72088.5,1194971.5,1227922.0,32950.5
POST_OUTCOME_DEVELOPMENT_DIAGNOSTIC,P10-T9-MS,T9,Microsoft Agent Framework,89,300,887005438.0,887116414.5,110976.5,888280435.5,888431921.0,151485.5,1269335.5,1261476.0,-7859.5
POST_OUTCOME_DEVELOPMENT_DIAGNOSTIC,P10-T9-MS,T9,Microsoft Agent Framework,90,300,897124462.0,897175797.0,51335.0,898460389.5,898502694.5,42305.0,1254366.0,1276810.0,22444.0
POST_OUTCOME_DEVELOPMENT_DIAGNOSTIC,P10-T9-MS,T9,Microsoft Agent Framework,91,300,907202908.5,907264113.0,61204.5,908495969.5,908504911.0,8941.5,1240675.5,1255604.5,14929.0
POST_OUTCOME_DEVELOPMENT_DIAGNOSTIC,P10-T9-MS,T9,Microsoft Agent Framework,92,300,917266300.0,917309583.0,43283.0,918521489.5,918624671.0,103181.5,1188152.0,1175661.0,-12491.0
POST_OUTCOME_DEVELOPMENT_DIAGNOSTIC,P10-T9-MS,T9,Microsoft Agent Framework,93,300,927380226.5,927442256.0,62029.5,928717584.5,928773219.0,55634.5,1243746.0,1256392.5,12646.5
POST_OUTCOME_DEVELOPMENT_DIAGNOSTIC,P10-T9-MS,T9,Microsoft Agent Framework,94,300,937479456.5,937491284.0,11827.5,938812390.0,938897680.0,85290.0,1285430.0,1296045.5,10615.5
POST_OUTCOME_DEVELOPMENT_DIAGNOSTIC,P10-T9-MS,T9,Microsoft Agent Framework,95,300,947521169.5,947572489.5,51320.0,948841733.0,948888140.5,46407.5,1265389.5,1269477.5,4088.0
POST_OUTCOME_DEVELOPMENT_DIAGNOSTIC,P10-T9-MS,T9,Microsoft Agent Framework,96,300,957599448.5,957665821.5,66373.0,958818534.0,958941537.0,123003.0,1174365.5,1173822.5,-543.0
POST_OUTCOME_DEVELOPMENT_DIAGNOSTIC,P10-T9-MS,T9,Microsoft Agent Framework,97,300,967672863.5,967767293.5,94430.0,969008568.0,969058516.5,49948.5,1248509.5,1265021.5,16512.0
POST_OUTCOME_DEVELOPMENT_DIAGNOSTIC,P10-T9-MS,T9,Microsoft Agent Framework,98,300,977788294.5,977851912.5,63618.0,979162889.0,979159236.0,-3653.0,1259886.5,1254427.5,-5459.0
POST_OUTCOME_DEVELOPMENT_DIAGNOSTIC,P10-T9-MS,T9,Microsoft Agent Framework,99,300,987875296.5,987951160.5,75864.0,989292684.0,989303279.5,10595.5,1279386.5,1320291.0,40904.5
POST_OUTCOME_DEVELOPMENT_DIAGNOSTIC,P10-T9-MS,T9,Microsoft Agent Framework,100,300,998002717.0,998023996.0,21279.0,999199824.5,999304339.0,104514.5,1144206.0,1170154.5,25948.5
POST_OUTCOME_DEVELOPMENT_DIAGNOSTIC,P10-T9-MS,T9,Microsoft Agent Framework,101,300,1008022876.5,1008144935.5,122059.0,1009319898.5,1009466348.0,146449.5,1259722.5,1289600.0,29877.5
POST_OUTCOME_DEVELOPMENT_DIAGNOSTIC,P10-T9-MS,T9,Microsoft Agent Framework,102,300,1018129409.0,1018203558.0,74149.0,1019441110.5,1019597754.5,156644.0,1247222.0,1262078.5,14856.5
POST_OUTCOME_DEVELOPMENT_DIAGNOSTIC,P10-T9-MS,T9,Microsoft Agent Framework,103,300,1028237122.0,1028311958.0,74836.0,1029580623.5,1029627626.5,47003.0,1275464.0,1258873.0,-16591.0
POST_OUTCOME_DEVELOPMENT_DIAGNOSTIC,P10-T9-MS,T9,Microsoft Agent Framework,104,300,1038302236.5,1038377798.0,75561.5,1039541238.0,1039653857.0,112619.0,1158452.0,1187143.5,28691.5
POST_OUTCOME_DEVELOPMENT_DIAGNOSTIC,P10-T9-MS,T9,Microsoft Agent Framework,105,300,1048402075.0,1048467484.0,65409.0,1049760391.5,1049830417.5,70026.0,1277937.0,1319450.5,41513.5
POST_OUTCOME_DEVELOPMENT_DIAGNOSTIC,P10-T9-MS,T9,Microsoft Agent Framework,106,300,1058430704.0,1058555015.0,124311.0,1059712063.0,1059870532.5,158469.5,1253396.0,1248381.5,-5014.5
POST_OUTCOME_DEVELOPMENT_DIAGNOSTIC,P10-T9-MS,T9,Microsoft Agent Framework,107,300,1068590920.5,1068630095.5,39175.0,1069856257.0,1069934221.0,77964.0,1245665.5,1262259.5,16594.0
POST_OUTCOME_DEVELOPMENT_DIAGNOSTIC,P10-T9-MS,T9,Microsoft Agent Framework,108,300,1078639926.5,1078685180.5,45254.0,1079861863.5,1079986902.5,125039.0,1165461.5,1191970.0,26508.5
POST_OUTCOME_DEVELOPMENT_DIAGNOSTIC,P10-T9-MS,T9,Microsoft Agent Framework,109,300,1088717653.5,1088787099.5,69446.0,1090064607.0,1090176828.5,112221.5,1235536.0,1302048.0,66512.0
POST_OUTCOME_DEVELOPMENT_DIAGNOSTIC,P10-T9-MS,T9,Microsoft Agent Framework,110,300,1098830865.5,1098848503.0,17637.5,1100211818.0,1100231565.0,19747.0,1289616.5,1306281.0,16664.5
POST_OUTCOME_DEVELOPMENT_DIAGNOSTIC,P10-T9-MS,T9,Microsoft Agent Framework,111,300,1108879101.5,1108935360.0,56258.5,1110235065.0,1110269620.5,34555.5,1265469.5,1247816.0,-17653.5
POST_OUTCOME_DEVELOPMENT_DIAGNOSTIC,P10-T9-MS,T9,Microsoft Agent Framework,112,300,1118953442.0,1119084071.5,130629.5,1120216780.0,1120334238.0,117458.0,1149874.5,1173795.5,23921.0
POST_OUTCOME_DEVELOPMENT_DIAGNOSTIC,P10-T9-MS,T9,Microsoft Agent Framework,113,300,1129086914.5,1129198899.0,111984.5,1130378236.0,1130530714.0,152478.0,1267155.0,1267212.0,57.0
POST_OUTCOME_DEVELOPMENT_DIAGNOSTIC,P10-T9-MS,T9,Microsoft Agent Framework,114,300,1139161129.5,1139215261.0,54131.5,1140504663.0,1140617879.5,113216.5,1255621.5,1288796.0,33174.5
POST_OUTCOME_DEVELOPMENT_DIAGNOSTIC,P10-T9-MS,T9,Microsoft Agent Framework,115,300,1149248430.5,1149357399.0,108968.5,1150509802.0,1150676271.5,166469.5,1253740.0,1266808.5,13068.5
POST_OUTCOME_DEVELOPMENT_DIAGNOSTIC,P10-T9-MS,T9,Microsoft Agent Framework,116,300,1159294723.0,1159449684.5,154961.5,1160574826.5,1160795743.5,220917.0,1183428.5,1219667.5,36239.0
POST_OUTCOME_DEVELOPMENT_DIAGNOSTIC,P10-T9-MS,T9,Microsoft Agent Framework,117,300,1169429304.0,1169554248.0,124944.0,1170799315.5,1170940981.5,141666.0,1251626.0,1278345.0,26719.0
POST_OUTCOME_DEVELOPMENT_DIAGNOSTIC,P10-T9-MS,T9,Microsoft Agent Framework,118,300,1179576265.0,1180387609.5,811344.5,1181016109.5,1181659614.5,643505.0,1274814.5,1292217.0,17402.5
POST_OUTCOME_DEVELOPMENT_DIAGNOSTIC,P10-T9-MS,T9,Microsoft Agent Framework,119,300,1189716646.5,1190577408.5,860762.0,1191096517.5,1191906756.5,810239.0,1254143.5,1284485.0,30341.5
POST_OUTCOME_DEVELOPMENT_DIAGNOSTIC,P10-T9-MS,T9,Microsoft Agent Framework,120,300,1200385258.5,1200610034.0,224775.5,1201737232.5,1201866261.5,129029.0,1186769.0,1192015.0,5246.0
POST_OUTCOME_DEVELOPMENT_DIAGNOSTIC,P10-T9-MS,T9,Microsoft Agent Framework,121,300,1210663225.5,1210735617.5,72392.0,1211989764.5,1212071710.0,81945.5,1315160.0,1308562.0,-6598.0
POST_OUTCOME_DEVELOPMENT_DIAGNOSTIC,P10-T9-MS,T9,Microsoft Agent Framework,122,300,1220727445.5,1220837351.0,109905.5,1222007640.5,1222167713.0,160072.5,1245740.5,1270816.0,25075.5
POST_OUTCOME_DEVELOPMENT_DIAGNOSTIC,P10-T9-MS,T9,Microsoft Agent Framework,123,300,1230756230.5,1230911950.0,155719.5,1232061017.5,1232203768.0,142750.5,1265706.0,1242373.0,-23333.0
POST_OUTCOME_DEVELOPMENT_DIAGNOSTIC,P10-T9-MS,T9,Microsoft Agent Framework,124,300,1240867211.5,1240950964.0,83752.5,1242073966.5,1242248262.5,174296.0,1173530.5,1190499.0,16968.5
POST_OUTCOME_DEVELOPMENT_DIAGNOSTIC,P10-T9-MS,T9,Microsoft Agent Framework,125,300,1250860703.0,1251051914.0,191211.0,1252128326.0,1252331346.5,203020.5,1258131.5,1281964.5,23833.0
POST_OUTCOME_DEVELOPMENT_DIAGNOSTIC,P10-T9-MS,T9,Microsoft Agent Framework,126,300,1261000973.5,1261142960.5,141987.0,1262272881.0,1262463752.0,190871.0,1258177.5,1258187.5,10.0
POST_OUTCOME_DEVELOPMENT_DIAGNOSTIC,P10-T9-MS,T9,Microsoft Agent Framework,127,300,1271052298.0,1271218897.0,166599.0,1272341524.5,1272607513.0,265988.5,1283070.0,1315616.5,32546.5
POST_OUTCOME_DEVELOPMENT_DIAGNOSTIC,P10-T9-MS,T9,Microsoft Agent Framework,128,300,1281219501.0,1281354131.5,134630.5,1282477678.5,1282638424.5,160746.0,1181821.0,1207491.0,25670.0
POST_OUTCOME_DEVELOPMENT_DIAGNOSTIC,P10-T9-MS,T9,Microsoft Agent Framework,129,300,1291281053.0,1291419564.5,138511.5,1292621762.0,1292692540.5,70778.5,1262108.5,1279512.5,17404.0
POST_OUTCOME_DEVELOPMENT_DIAGNOSTIC,P10-T9-MS,T9,Microsoft Agent Framework,130,300,1301364369.5,1301450365.0,85995.5,1302670448.0,1302791340.5,120892.5,1268073.5,1280988.0,12914.5
POST_OUTCOME_DEVELOPMENT_DIAGNOSTIC,P10-T9-MS,T9,Microsoft Agent Framework,131,300,1311446451.0,1311577600.0,131149.0,1312785754.0,1312881853.0,96099.0,1251990.5,1263640.5,11650.0
POST_OUTCOME_DEVELOPMENT_DIAGNOSTIC,P10-T9-MS,T9,Microsoft Agent Framework,132,300,1321543788.0,1321719388.5,175600.5,1322799644.5,1323039087.0,239442.5,1201312.0,1249376.5,48064.5
POST_OUTCOME_DEVELOPMENT_DIAGNOSTIC,P10-T9-MS,T9,Microsoft Agent Framework,133,300,1331592926.5,1331803522.0,210595.5,1332916111.0,1333184007.5,267896.5,1250299.5,1292648.5,42349.0
POST_OUTCOME_DEVELOPMENT_DIAGNOSTIC,P10-T9-MS,T9,Microsoft Agent Framework,134,300,1341809328.0,1341874293.0,64965.0,1343044294.0,1343179284.5,134990.5,1290513.0,1280984.5,-9528.5
POST_OUTCOME_DEVELOPMENT_DIAGNOSTIC,P10-T9-MS,T9,Microsoft Agent Framework,135,300,1351800575.0,1351969477.5,168902.5,1353124259.5,1353260499.0,136239.5,1264928.5,1290407.0,25478.5
POST_OUTCOME_DEVELOPMENT_DIAGNOSTIC,P10-T9-MS,T9,Microsoft Agent Framework,136,300,1361861921.0,1362050110.0,188189.0,1363160913.0,1363314204.0,153291.0,1201013.0,1222639.0,21626.0
POST_OUTCOME_DEVELOPMENT_DIAGNOSTIC,P10-T9-MS,T9,Microsoft Agent Framework,137,300,1371975822.5,1372092147.5,116325.0,1373259147.5,1373435769.0,176621.5,1250393.5,1289325.5,38932.0
POST_OUTCOME_DEVELOPMENT_DIAGNOSTIC,P10-T9-MS,T9,Microsoft Agent Framework,138,300,1381992267.5,1382229309.0,237041.5,1383357530.0,1383616034.5,258504.5,1314784.0,1324808.5,10024.5
POST_OUTCOME_DEVELOPMENT_DIAGNOSTIC,P10-T9-MS,T9,Microsoft Agent Framework,139,300,1392136679.5,1392270551.0,133871.5,1393431780.5,1393589436.5,157656.0,1257578.0,1279092.0,21514.0
POST_OUTCOME_DEVELOPMENT_DIAGNOSTIC,P10-T9-MS,T9,Microsoft Agent Framework,140,300,1402237990.0,1402355243.5,117253.5,1403517118.0,1403626338.5,109220.5,1186874.0,1192129.5,5255.5
POST_OUTCOME_DEVELOPMENT_DIAGNOSTIC,P10-T9-MS,T9,Microsoft Agent Framework,141,300,1412301331.5,1412476221.0,174889.5,1413634488.0,1413716662.5,82174.5,1272399.0,1285349.0,12950.0
POST_OUTCOME_DEVELOPMENT_DIAGNOSTIC,P10-T9-MS,T9,Microsoft Agent Framework,142,300,1422428646.0,1422505817.5,77171.5,1423718610.5,1423847239.5,128629.0,1276835.5,1281076.0,4240.5
POST_OUTCOME_DEVELOPMENT_DIAGNOSTIC,P10-T9-MS,T9,Microsoft Agent Framework,143,300,1432561631.5,1432593922.5,32291.0,1433939585.0,1434004214.5,64629.5,1313449.5,1308457.5,-4992.0
POST_OUTCOME_DEVELOPMENT_DIAGNOSTIC,P10-T9-MS,T9,Microsoft Agent Framework,144,300,1442544847.0,1442688738.5,143891.5,1443900888.5,1443930430.5,29542.0,1188062.5,1168484.0,-19578.5
POST_OUTCOME_DEVELOPMENT_DIAGNOSTIC,P10-T9-MS,T9,Microsoft Agent Framework,145,300,1452687328.0,1452726754.5,39426.5,1454036533.0,1454023517.0,-13016.0,1279036.5,1257283.5,-21753.0
POST_OUTCOME_DEVELOPMENT_DIAGNOSTIC,P10-T9-MS,T9,Microsoft Agent Framework,146,300,1462763418.0,1462867291.0,103873.0,1464128679.0,1464233802.0,105123.0,1269713.0,1275924.0,6211.0
POST_OUTCOME_DEVELOPMENT_DIAGNOSTIC,P10-T9-MS,T9,Microsoft Agent Framework,147,300,1472838744.5,1472931090.5,92346.0,1474133194.5,1474262905.0,129710.5,1273414.5,1254407.5,-19007.0
POST_OUTCOME_DEVELOPMENT_DIAGNOSTIC,P10-T9-MS,T9,Microsoft Agent Framework,148,300,1482924423.5,1483036273.5,111850.0,1484186982.0,1484275785.5,88803.5,1208676.0,1206615.5,-2060.5
POST_OUTCOME_DEVELOPMENT_DIAGNOSTIC,P10-T9-MS,T9,Microsoft Agent Framework,149,300,1493059507.0,1493181818.5,122311.5,1494465809.0,1494516180.5,50371.5,1296004.0,1303357.0,7353.0
POST_OUTCOME_DEVELOPMENT_DIAGNOSTIC,P10-T9-MS,T9,Microsoft Agent Framework,150,300,1503162212.5,1503240888.0,78675.5,1504492374.0,1504548283.0,55909.0,1250886.0,1265583.5,14697.5
POST_OUTCOME_DEVELOPMENT_DIAGNOSTIC,P10-T9-MS,T9,Microsoft Agent Framework,151,300,1513175513.0,1513320926.5,145413.5,1514536186.5,1514706244.5,170058.0,1268131.5,1285732.0,17600.5
POST_OUTCOME_DEVELOPMENT_DIAGNOSTIC,P10-T9-MS,T9,Microsoft Agent Framework,152,300,1523332285.0,1523434850.0,102565.0,1524577876.5,1524739816.0,161939.5,1196141.0,1187686.0,-8455.0
POST_OUTCOME_DEVELOPMENT_DIAGNOSTIC,P10-T9-MS,T9,Microsoft Agent Framework,153,300,1533345460.0,1533482599.0,137139.0,1534697864.5,1534816470.0,118605.5,1268978.0,1257669.5,-11308.5
POST_OUTCOME_DEVELOPMENT_DIAGNOSTIC,P10-T9-MS,T9,Microsoft Agent Framework,154,300,1543482713.5,1543489595.0,6881.5,1544762960.0,1544835139.0,72179.0,1287475.5,1314820.0,27344.5
POST_OUTCOME_DEVELOPMENT_DIAGNOSTIC,P10-T9-MS,T9,Microsoft Agent Framework,155,300,1553473153.0,1553622892.0,149739.0,1554841703.0,1554964731.5,123028.5,1240188.5,1270486.0,30297.5
POST_OUTCOME_DEVELOPMENT_DIAGNOSTIC,P10-T9-MS,T9,Microsoft Agent Framework,156,300,1563596186.0,1563671878.0,75692.0,1564891030.0,1565019694.5,128664.5,1163469.0,1186758.0,23289.0
POST_OUTCOME_DEVELOPMENT_DIAGNOSTIC,P10-T9-MS,T9,Microsoft Agent Framework,157,300,1573677913.5,1573850473.0,172559.5,1575052884.0,1575245013.0,192129.0,1271890.0,1287273.5,15383.5
POST_OUTCOME_DEVELOPMENT_DIAGNOSTIC,P10-T9-MS,T9,Microsoft Agent Framework,158,300,1583781184.5,1583891658.0,110473.5,1585087344.0,1585313884.5,226540.5,1266947.0,1272749.5,5802.5
POST_OUTCOME_DEVELOPMENT_DIAGNOSTIC,P10-T9-MS,T9,Microsoft Agent Framework,159,300,1593843914.0,1593933300.0,89386.0,1595194685.5,1595257113.0,62427.5,1256958.5,1260538.0,3579.5
POST_OUTCOME_DEVELOPMENT_DIAGNOSTIC,P10-T9-MS,T9,Microsoft Agent Framework,160,300,1603913040.5,1604049748.5,136708.0,1605191347.5,1605373559.0,182211.5,1225161.0,1226507.5,1346.5
POST_OUTCOME_DEVELOPMENT_DIAGNOSTIC,P10-T9-MS,T9,Microsoft Agent Framework,161,300,1614033963.0,1614164941.0,130978.0,1615434409.5,1615548139.5,113730.0,1258171.0,1260704.5,2533.5
POST_OUTCOME_DEVELOPMENT_DIAGNOSTIC,P10-T9-MS,T9,Microsoft Agent Framework,162,300,1624138521.5,1624222907.0,84385.5,1625460017.0,1625600057.0,140040.0,1266143.5,1274296.5,8153.0
POST_OUTCOME_DEVELOPMENT_DIAGNOSTIC,P10-T9-MS,T9,Microsoft Agent Framework,163,300,1634295395.5,1634395308.0,99912.5,1635627296.5,1635694157.0,66860.5,1253769.0,1265375.0,11606.0
POST_OUTCOME_DEVELOPMENT_DIAGNOSTIC,P10-T9-MS,T9,Microsoft Agent Framework,164,300,1644320141.0,1644479077.5,158936.5,1645561973.5,1645705160.0,143186.5,1163476.5,1212811.5,49335.0
POST_OUTCOME_DEVELOPMENT_DIAGNOSTIC,P10-T9-MS,T9,Microsoft Agent Framework,165,300,1654390556.5,1654542324.0,151767.5,1655795516.5,1655925969.0,130452.5,1301100.5,1303005.5,1905.0
POST_OUTCOME_DEVELOPMENT_DIAGNOSTIC,P10-T9-MS,T9,Microsoft Agent Framework,166,300,1664503112.0,1664631977.0,128865.0,1665849434.0,1665941312.0,91878.0,1266733.0,1274392.0,7659.0
POST_OUTCOME_DEVELOPMENT_DIAGNOSTIC,P10-T9-MS,T9,Microsoft Agent Framework,167,300,1674589025.5,1674735993.0,146967.5,1675950445.5,1676044988.5,94543.0,1252164.0,1275983.5,23819.5
POST_OUTCOME_DEVELOPMENT_DIAGNOSTIC,P10-T9-MS,T9,Microsoft Agent Framework,168,300,1684726511.5,1684777104.0,50592.5,1685991198.5,1686050558.5,59360.0,1171001.5,1193206.5,22205.0
POST_OUTCOME_DEVELOPMENT_DIAGNOSTIC,P10-T9-MS,T9,Microsoft Agent Framework,169,300,1694774654.5,1694939030.5,164376.0,1696130222.5,1696188857.5,58635.0,1260820.5,1248338.5,-12482.0
POST_OUTCOME_DEVELOPMENT_DIAGNOSTIC,P10-T9-MS,T9,Microsoft Agent Framework,170,300,1704903446.5,1704929028.0,25581.5,1706295171.5,1706235613.0,-59558.5,1274086.0,1257199.5,-16886.5
POST_OUTCOME_DEVELOPMENT_DIAGNOSTIC,P10-T9-MS,T9,Microsoft Agent Framework,171,300,1714945374.5,1714942017.5,-3357.0,1716342050.5,1716342376.5,326.0,1290863.0,1316766.5,25903.5
POST_OUTCOME_DEVELOPMENT_DIAGNOSTIC,P10-T9-MS,T9,Microsoft Agent Framework,172,300,1724981450.5,1725089041.0,107590.5,1726286622.0,1726365160.5,78538.5,1163872.5,1179815.0,15942.5
POST_OUTCOME_DEVELOPMENT_DIAGNOSTIC,P10-T9-MS,T9,Microsoft Agent Framework,173,300,1735225818.5,1735142287.0,-83531.5,1736508852.5,1736448852.5,-60000.0,1242766.5,1251114.5,8348.0
POST_OUTCOME_DEVELOPMENT_DIAGNOSTIC,P10-T9-MS,T9,Microsoft Agent Framework,174,300,1745204052.5,1745291562.5,87510.0,1746520910.0,1746652071.0,131161.0,1268200.5,1281867.0,13666.5
POST_OUTCOME_DEVELOPMENT_DIAGNOSTIC,P10-T9-MS,T9,Microsoft Agent Framework,175,300,1755309561.5,1755314373.5,4812.0,1756643248.0,1756685469.5,42221.5,1274692.0,1277601.5,2909.5
POST_OUTCOME_DEVELOPMENT_DIAGNOSTIC,P10-T9-MS,T9,Microsoft Agent Framework,176,300,1765386079.0,1765470313.0,84234.0,1766644767.5,1766944664.5,299897.0,1197253.0,1227580.5,30327.5
POST_OUTCOME_DEVELOPMENT_DIAGNOSTIC,P10-T9-MS,T9,Microsoft Agent Framework,177,300,1775483771.0,1775593288.5,109517.5,1776690123.0,1776925777.0,235654.0,1252371.0,1254508.0,2137.0
POST_OUTCOME_DEVELOPMENT_DIAGNOSTIC,P10-T9-MS,T9,Microsoft Agent Framework,178,300,1785482329.0,1785595085.5,112756.5,1786715347.0,1786881826.5,166479.5,1237656.5,1294533.5,56877.0
POST_OUTCOME_DEVELOPMENT_DIAGNOSTIC,P10-T9-MS,T9,Microsoft Agent Framework,179,300,1795690633.0,1795659787.5,-30845.5,1797018529.5,1797051412.0,32882.5,1259171.5,1279101.5,19930.0
POST_OUTCOME_DEVELOPMENT_DIAGNOSTIC,P10-T9-MS,T9,Microsoft Agent Framework,180,300,1805741462.5,1805873191.0,131728.5,1807128553.0,1807253033.0,124480.0,1213512.5,1200184.5,-13328.0
POST_OUTCOME_DEVELOPMENT_DIAGNOSTIC,P10-T9-MS,T9,Microsoft Agent Framework,181,300,1815886591.0,1815869061.0,-17530.0,1817145439.5,1817199211.0,53771.5,1263904.0,1265413.5,1509.5
POST_OUTCOME_DEVELOPMENT_DIAGNOSTIC,P10-T9-MS,T9,Microsoft Agent Framework,182,300,1825862618.5,1825997026.5,134408.0,1827162581.5,1827387294.0,224712.5,1299837.0,1317664.0,17827.0
