causal,dummy_heavy_ops,dynamic_pir,error,family,framework,group,iteration,logical_actions,passed,profile_id,profile_overflow,public_sessions,resolved_not_admitted,rounds,schedule_misses,semantic_equal,silent_committed_result_loss,workflow
True,0,True,,,OpenAI Agents SDK,STRUCTURED_MULTI_ARGUMENT,1,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,TOOL_TO_AGENT_AS_TOOL
True,0,True,,,OpenAI Agents SDK,STRUCTURED_MULTI_ARGUMENT,2,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,TOOL_TO_AGENT_AS_TOOL
True,0,True,,,OpenAI Agents SDK,STRUCTURED_MULTI_ARGUMENT,3,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,TOOL_TO_AGENT_AS_TOOL
True,0,True,,,OpenAI Agents SDK,STRUCTURED_MULTI_ARGUMENT,4,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,TOOL_TO_AGENT_AS_TOOL
True,0,True,,,OpenAI Agents SDK,STRUCTURED_MULTI_ARGUMENT,5,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,TOOL_TO_AGENT_AS_TOOL
True,0,True,,,OpenAI Agents SDK,STRUCTURED_MULTI_ARGUMENT,6,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,TOOL_TO_AGENT_AS_TOOL
True,0,True,,,OpenAI Agents SDK,STRUCTURED_MULTI_ARGUMENT,7,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,TOOL_TO_AGENT_AS_TOOL
True,0,True,,,OpenAI Agents SDK,STRUCTURED_MULTI_ARGUMENT,8,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,TOOL_TO_AGENT_AS_TOOL
True,0,True,,,OpenAI Agents SDK,STRUCTURED_MULTI_ARGUMENT,9,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,TOOL_TO_AGENT_AS_TOOL
True,0,True,,,OpenAI Agents SDK,STRUCTURED_MULTI_ARGUMENT,10,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,TOOL_TO_AGENT_AS_TOOL
True,0,True,,,OpenAI Agents SDK,STRUCTURED_MULTI_ARGUMENT,11,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,TOOL_TO_AGENT_AS_TOOL
True,0,True,,,OpenAI Agents SDK,STRUCTURED_MULTI_ARGUMENT,12,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,TOOL_TO_AGENT_AS_TOOL
True,0,True,,,OpenAI Agents SDK,STRUCTURED_MULTI_ARGUMENT,13,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,TOOL_TO_AGENT_AS_TOOL
True,0,True,,,OpenAI Agents SDK,STRUCTURED_MULTI_ARGUMENT,14,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,TOOL_TO_AGENT_AS_TOOL
True,0,True,,,OpenAI Agents SDK,STRUCTURED_MULTI_ARGUMENT,15,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,TOOL_TO_AGENT_AS_TOOL
True,0,True,,,OpenAI Agents SDK,STRUCTURED_MULTI_ARGUMENT,16,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,TOOL_TO_AGENT_AS_TOOL
True,0,True,,,OpenAI Agents SDK,STRUCTURED_MULTI_ARGUMENT,17,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,TOOL_TO_AGENT_AS_TOOL
True,0,True,,,OpenAI Agents SDK,STRUCTURED_MULTI_ARGUMENT,18,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,TOOL_TO_AGENT_AS_TOOL
True,0,True,,,OpenAI Agents SDK,STRUCTURED_MULTI_ARGUMENT,19,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,TOOL_TO_AGENT_AS_TOOL
True,0,True,,,OpenAI Agents SDK,STRUCTURED_MULTI_ARGUMENT,20,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,TOOL_TO_AGENT_AS_TOOL
True,0,True,,,OpenAI Agents SDK,STRUCTURED_MULTI_ARGUMENT,21,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,TOOL_TO_AGENT_AS_TOOL
True,0,True,,,OpenAI Agents SDK,STRUCTURED_MULTI_ARGUMENT,22,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,TOOL_TO_AGENT_AS_TOOL
True,0,True,,,OpenAI Agents SDK,STRUCTURED_MULTI_ARGUMENT,23,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,TOOL_TO_AGENT_AS_TOOL
True,0,True,,,OpenAI Agents SDK,STRUCTURED_MULTI_ARGUMENT,24,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,TOOL_TO_AGENT_AS_TOOL
True,0,True,,,OpenAI Agents SDK,STRUCTURED_MULTI_ARGUMENT,25,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,TOOL_TO_AGENT_AS_TOOL
True,0,True,,,OpenAI Agents SDK,STRUCTURED_MULTI_ARGUMENT,26,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,TOOL_TO_AGENT_AS_TOOL
True,0,True,,,OpenAI Agents SDK,STRUCTURED_MULTI_ARGUMENT,27,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,TOOL_TO_AGENT_AS_TOOL
True,0,True,,,OpenAI Agents SDK,STRUCTURED_MULTI_ARGUMENT,28,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,TOOL_TO_AGENT_AS_TOOL
True,0,True,,,OpenAI Agents SDK,STRUCTURED_MULTI_ARGUMENT,29,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,TOOL_TO_AGENT_AS_TOOL
True,0,True,,,OpenAI Agents SDK,STRUCTURED_MULTI_ARGUMENT,30,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,TOOL_TO_AGENT_AS_TOOL
True,0,True,,,OpenAI Agents SDK,STRUCTURED_MULTI_ARGUMENT,31,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,TOOL_TO_AGENT_AS_TOOL
True,0,True,,,OpenAI Agents SDK,STRUCTURED_MULTI_ARGUMENT,32,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,TOOL_TO_AGENT_AS_TOOL
True,0,True,,,OpenAI Agents SDK,STRUCTURED_MULTI_ARGUMENT,33,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,TOOL_TO_AGENT_AS_TOOL
True,0,True,,,OpenAI Agents SDK,STRUCTURED_MULTI_ARGUMENT,34,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,TOOL_TO_AGENT_AS_TOOL
True,0,True,,,OpenAI Agents SDK,STRUCTURED_MULTI_ARGUMENT,35,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,TOOL_TO_AGENT_AS_TOOL
True,0,True,,,OpenAI Agents SDK,STRUCTURED_MULTI_ARGUMENT,36,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,TOOL_TO_AGENT_AS_TOOL
True,0,True,,,OpenAI Agents SDK,STRUCTURED_MULTI_ARGUMENT,37,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,TOOL_TO_AGENT_AS_TOOL
True,0,True,,,OpenAI Agents SDK,STRUCTURED_MULTI_ARGUMENT,38,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,TOOL_TO_AGENT_AS_TOOL
True,0,True,,,OpenAI Agents SDK,STRUCTURED_MULTI_ARGUMENT,39,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,TOOL_TO_AGENT_AS_TOOL
True,0,True,,,OpenAI Agents SDK,STRUCTURED_MULTI_ARGUMENT,40,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,TOOL_TO_AGENT_AS_TOOL
True,0,True,,,OpenAI Agents SDK,STRUCTURED_MULTI_ARGUMENT,41,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,TOOL_TO_AGENT_AS_TOOL
True,0,True,,,OpenAI Agents SDK,STRUCTURED_MULTI_ARGUMENT,42,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,TOOL_TO_AGENT_AS_TOOL
True,0,True,,,OpenAI Agents SDK,STRUCTURED_MULTI_ARGUMENT,43,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,TOOL_TO_AGENT_AS_TOOL
True,0,True,,,OpenAI Agents SDK,STRUCTURED_MULTI_ARGUMENT,44,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,TOOL_TO_AGENT_AS_TOOL
True,0,True,,,OpenAI Agents SDK,STRUCTURED_MULTI_ARGUMENT,45,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,TOOL_TO_AGENT_AS_TOOL
True,0,True,,,OpenAI Agents SDK,STRUCTURED_MULTI_ARGUMENT,46,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,TOOL_TO_AGENT_AS_TOOL
True,0,True,,,OpenAI Agents SDK,STRUCTURED_MULTI_ARGUMENT,47,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,TOOL_TO_AGENT_AS_TOOL
True,0,True,,,OpenAI Agents SDK,STRUCTURED_MULTI_ARGUMENT,48,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,TOOL_TO_AGENT_AS_TOOL
True,0,True,,,OpenAI Agents SDK,STRUCTURED_MULTI_ARGUMENT,49,2,True,V11_4-STRICT-ONLINE-H50-H3000-P10,0,1,0,356,0,True,0,TOOL_TO_AGENT_AS_TOOL
